date,platform,acquisition_source,dau,dau_via_notifications,dau_via_launcher,dau_via_deeplink,installs,uninstalls,d0_uninstalls,d1,d7,d30,pvs,sessions,logins,avg_engagement_time_per_user,avg_sessions_per_user,avg_pvs_per_session,pct_d0_notification_opt_in,pct_d0_login,pct_dau_logged_in,pct_dau_via_notifications,pct_dau_via_launcher,pct_dau_via_deeplink,net_installs,week,month,d1_cohort_day,d7_cohort_day,d30_cohort_day,d1_cohort_week,d7_cohort_week,d30_cohort_week,d1_cohort_month,d7_cohort_month,d30_cohort_month,d1_users,d7_users,d30_users,avg_engagement_time,d0_notification_opt_in,d0_login,dau_logged_in,d1_corrected,d7_corrected,d30_corrected,d1_installs,d7_installs,d30_installs
2025-05-06,ios,All,365824,103483,291776,23210,"1,509",0,0,0.431876607,0.29589372,0.256688359,6912306,992111,153,409.7785137,2.711989919,6.967270799,0.45253955,0.165695254,0.261822625,0.282876465,0.797585724,0.06344581,816,2025-W19,May-25,5-May-2025,29-Apr-2025,6-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,391.28,,,"149,906,815.00",682.88,250.03,"95,781.00",0.570780025,0.335121750,0.184894759,906,,
2025-05-06,android,others,3222,1464,944,1300,853,84,530,0.14673913,0.184261036,3.194029851,32731,5849,36,1029.464308,1.815332092,5.595999316,0.516009852,0.080049261,0.40937306,0.454376164,0.292985723,0.403476102,7292,2025-W19,May-25,5-May-2025,29-Apr-2025,6-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,70.29,,,"3,316,934.00",440.16,68.28,"1,319.00",0.266625616,0.144704433,0.091748768,479,,
2025-05-06,android,WTA,20734,9582,5317,8782,"1,769",1171,586,0.180798879,0.108029197,0,181085,34219,188,514.5551751,1.650381017,5.291943073,0.780831572,0.105708245,0.212211826,0.462139481,0.2564387,0.423555513,-1108,2025-W19,May-25,5-May-2025,29-Apr-2025,6-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,316.22,,,"10,668,787.00","1,381.29",187.00,"4,400.00",0.214235377,0.100070472,0.042283298,"1,749",,
2025-05-07,android,paid,68201,33917,35811,13120,"11,123",4272,2510,0.289053304,0.184017396,0,947314,149220,1365,940.3013152,2.187944458,6.348438547,0.701970443,0.120197044,0.241066847,0.497309424,0.525080277,0.192372546,-4271,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,"1,932.32",,,"64,129,490.00","7,808.02","1,336.95","16,441.00",0.436748768,0.168078818,0.068768473,"6,685",,
2025-05-07,ios,paid,6066,2465,4524,489,264,0,0,0,0,0,191903,24154,12,708.9995054,3.981866139,7.944978057,,,0.319320804,0.406363337,0.745796241,0.080613254,0,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,0.00,,,"4,300,791.00",,,"1,937.00",0.000000000,0.000000000,0.000000000,191,,
2025-05-07,ios,WTA,4028,1820,2595,639,429,0,0,0.470588235,0.384615385,0,75640,11140,1,424.3798411,2.765640516,6.78994614,0.574074074,0.092592593,0.228649454,0.45183714,0.644240318,0.158639523,1463,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,70.12,,,"1,709,402.00",246.28,39.72,921.00,0.407407407,0.111111111,0.055555556,149,,
2025-05-07,android,others,4569,2103,1496,1901,611,89,453,0.266625616,0.245098039,5.11971831,61111,10157,40,1227.983366,2.223024732,6.016638771,0.57309185,0.07287624,0.386736704,0.460275772,0.327423944,0.416064784,306,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,227.43,,,"5,610,656.00",350.16,44.53,"1,767.00",0.391116861,0.184993532,0.111686072,853,,
2025-05-07,android,WTA,27716,13529,8362,10904,"3,063",1514,902,0.214235377,0.092082111,0,321051,54452,291,636.8749459,1.964641362,5.896036877,0.797514034,0.091018444,0.200533988,0.4881296,0.301702987,0.393418964,-1512,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,378.98,,,"17,651,626.00","2,442.79",278.79,"5,558.00",0.287890938,0.115076183,0.054931836,"1,769",,
2025-05-07,ios,others,1306,610,760,275,77,0,0,0.571487947,0.506912442,2.737142857,20568,3166,1,370.6202144,2.424196018,6.496525584,0.490752298,0.112787927,0.205206738,0.467075038,0.581929556,0.210566616,190,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,9.72,,,"484,030.00",37.79,8.68,268.00,0.602745943,0.266878475,0.153523204,17,,
2025-05-07,ios,organic,466642,156695,364832,42067,"5,295",0,0,0,0.437195122,0,12639231,1718446,302,639.7904218,3.682578936,7.355035305,,,0.235058139,0.335792749,0.781824182,0.090148336,11,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,0.00,,,"298,553,082.01",,,"109,688.00",0.000000000,0.000000000,0.000000000,"1,152",,
2025-05-07,android,organic,374393,127920,224025,104229,"4,221",3067,607,0.482490272,0.269122948,0,8502725,1218266,1303,1336.957414,3.253976437,6.979366575,0.667208924,0.14594469,0.297604389,0.341673055,0.598368559,0.278394628,-3053,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,996.82,,,"500,547,497.10","2,816.29",616.03,"111,421.00",0.550546131,0.244945387,0.122937485,"2,066",,
2025-05-07,ios,All,478028,161589,372704,43465,"6,065",0,0,0.570780025,0.444681988,0.336376404,12927342,1756893,316,638.1368978,3.675293079,7.358070184,0.492927464,0.113047414,0.235996636,0.3380325,0.77966981,0.090925636,1664,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,861.31,,,"305,047,304.98","2,989.61",685.63,"112,813.00",0.601556332,0.265929852,0.152926582,"1,509",,
2025-05-07,android,All,474843,177450,269683,130147,"19,018",8942,4472,0.308091575,0.19311103,0.134009217,9832201,1432081,2999,1238.176132,3.015904204,6.865673799,0.700773725,0.11811148,0.284679357,0.373702466,0.567941404,0.274084276,-8530,2025-W19,May-25,6-May-2025,30-Apr-2025,7-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,Apr-25,Apr-25,"3,503.93",,,"587,939,269.05","13,327.31","2,246.24","135,178.00",0.437402678,0.180421468,0.084241669,"11,373",,
2025-05-08,ios,organic,472784,154627,379972,35029,"7,631",0,0,0,0.415157612,0,13350804,1726430,376,620.5627602,3.651625267,7.733185823,,,0.235386561,0.32705633,0.80369048,0.074090917,34,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,0.00,312.61,,"293,392,144.02",,,"111,287.00",0.000000000,0.000000000,0.000000000,"5,295",753,
2025-05-08,android,organic,369456,123796,229802,94957,"5,541",3294,742,0.550546131,0.249594814,0,9030415,1222369,1551,1268.53716,3.308564484,7.387634176,0.668849706,0.141225861,0.298187064,0.335076437,0.622000996,0.257018427,-2282,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"2,323.86",434.05,,"468,668,664.98","3,706.10",782.53,"110,167.00",0.635432410,0.230730479,0.104282116,"4,221","1,739",
2025-05-08,ios,others,1280,579,785,218,49,0,0,0.602745943,0.510869565,2.024875622,21093,3137,1,351.2625,2.45078125,6.72394007,0.533183453,0.11528777,0.209375,0.45234375,0.61328125,0.1703125,1127,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,46.41,9.20,,"449,616.00",26.13,5.65,268.00,0.681384892,0.249100719,0.137500000,77,18,
2025-05-08,ios,paid,6052,2436,4616,410,200,0,0,0,0,0,208442,24662,9,713.964805,4.075016523,8.451950369,,,0.320885658,0.402511566,0.762723067,0.0677462,0,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,0.00,0.00,,"4,320,915.00",,,"1,942.00",0.000000000,0.000000000,0.000000000,264,157,
2025-05-08,android,paid,68275,33980,37678,11652,"10,465",4274,2333,0.436748768,0.176249328,0,1038703,153859,1419,885.8031051,2.253518858,6.751005791,0.713577697,0.126381002,0.238374222,0.497693153,0.551856463,0.170662761,-662,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"4,857.96",729.14,,"60,478,207.00","7,467.59","1,322.58","16,275.00",0.459060403,0.167681982,0.069592153,"11,123","4,137",
2025-05-08,android,others,4391,2069,1541,1697,581,72,447,0.391116861,0.284172662,4.316176471,63406,9937,42,1224.532453,2.263038032,6.380799034,0.567285908,0.090167648,0.380323389,0.471191073,0.350945115,0.38647233,93,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,238.97,78.15,,"5,376,922.00",329.59,52.39,"1,670.00",0.414589941,0.177616674,0.085636611,611,275,
2025-05-08,android,WTA,27132,13261,8636,10274,"3,074",1504,836,0.287890938,0.121782178,0,334189,53472,302,620.354526,1.970809376,6.249794285,0.763554831,0.09783938,0.203744656,0.488758661,0.318295739,0.378667256,-70,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,881.81,157.71,,"16,831,459.00","2,347.17",300.76,"5,528.00",0.335915206,0.130860171,0.059926620,"3,063","1,295",
2025-05-08,ios,All,484181,159396,388125,36219,"8,547",0,0,0.601556332,0.422235364,0.301258327,13659016,1765463,390,619.0836918,3.646287236,7.736789726,0.536401222,0.115854755,0.236333107,0.329207466,0.801611381,0.07480467,1203,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"3,648.44",451.79,,"299,748,560.98","4,584.62",990.21,"114,428.00",0.680786416,0.249687221,0.137265416,"6,065","1,070",
2025-05-08,android,All,469215,173090,277641,118573,"19,661",9144,4358,0.437402678,0.197111527,0.095091528,10466713,1439612,3314,1175.058881,3.068128683,7.270509693,0.699550898,0.1249501,0.284792686,0.368892725,0.59171382,0.25270505,-2921,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"8,318.52","1,467.69",,"551,355,252.85","13,753.87","2,456.64","133,629.00",0.491083744,0.182807882,0.080344828,"19,018","7,446",
2025-05-08,ios,WTA,4071,1754,2756,564,667,0,0,0.407407407,0.0625,0,78677,11239,4,389.5568656,2.760746745,7.000355904,0.557142857,0.1,0.228936379,0.43085237,0.676983542,0.138540899,42,2025-W19,May-25,7-May-2025,1-May-2025,8-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,174.78,8.88,,"1,585,886.00",371.61,66.70,932.00,0.585714286,0.342857143,0.100000000,429,142,
2025-05-09,ios,organic,493332,159056,401483,38491,"7,670",0,0,0,0.399150743,0,15117025,2006977,448,653.9468269,4.068207617,7.532236294,,,0.231756707,0.322411682,0.813819091,0.078022508,1261,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,0.00,268.63,,"322,612,896.01",,,"114,333.00",0.000000000,0.000000000,0.000000000,"7,631",673,
2025-05-09,ios,paid,6362,2560,4897,457,264,0,0,0,0,0,232067,28863,19,729.5413392,4.536780887,8.040293802,,,0.317510217,0.402389186,0.769726501,0.071832757,0,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,0.00,0.00,,"4,641,342.00",,,"2,020.00",0.000000000,0.000000000,0.000000000,200,147,
2025-05-09,android,others,4594,2100,1704,1802,616,83,353,0.414589941,0.183333333,4.35862069,71816,11038,64,1269.58424,2.402699173,6.506251132,0.540891389,0.108610991,0.387026556,0.45711798,0.370918589,0.392250762,8344,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,240.88,35.38,,"5,832,470.00",333.19,66.90,"1,778.00",0.474686283,0.199048031,0.101687581,581,193,
2025-05-09,android,organic,382961,123560,244515,100800,"5,398",3487,765,0.63543241,0.220173913,0,9853991,1402880,1629,1261.27972,3.663245082,7.024115391,0.654316848,0.130762783,0.294372012,0.32264382,0.638485381,0.263212181,-1827,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"3,520.93",389.71,,"483,020,942.85","3,532.00",705.86,"112,733.00",0.572003353,0.204191115,0.098072087,"5,541","1,770",
2025-05-09,android,paid,73784,35905,42667,12629,"12,269",4727,2739,0.459060403,0.155241935,0,1173522,183718,1259,901.0366475,2.489943619,6.387626689,0.696091234,0.092017063,0.227135964,0.486623116,0.578269001,0.171161769,-2824,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"4,804.07",677.48,,"66,482,088.00","8,540.34","1,128.96","16,759.00",0.434317054,0.149908592,0.065552364,"10,465","4,364",
2025-05-09,ios,others,1343,606,866,238,54,0,0,0.681384892,0.468208092,2.312820513,24648,3613,2,372.2248697,2.690245719,6.822031553,0.499342048,0.114659181,0.204020849,0.451228593,0.644825019,0.17721519,751,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,33.39,3.28,,"499,898.00",26.96,6.19,274.00,0.594525836,0.205193438,0.129572770,49,7,
2025-05-09,android,All,489353,175045,298325,125870,"21,572",9560,4467,0.491083744,0.147145669,0.107868237,11473244,1657819,3222,1169.852123,3.38777733,6.920685551,0.678290878,0.103437316,0.279632494,0.357707013,0.609631493,0.257217183,2883,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"9,655.20","1,486.17",,"572,470,645.95","14,632.09","2,231.35","136,839.00",0.470994661,0.168693077,0.079142178,"19,661","10,100",
2025-05-09,android,WTA,28070,13504,9466,10648,"3,289",1263,610,0.335915206,0.067899267,0,373915,60211,270,610.4433559,2.145030281,6.210077893,0.708234363,0.075217736,0.198895618,0.481083007,0.337228358,0.379337371,-810,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"1,032.60",256.18,,"17,135,145.00","2,329.38",247.39,"5,583.00",0.395882819,0.142517815,0.075613618,"3,074","3,773",
2025-05-09,ios,WTA,4214,1757,2976,604,865,0,0,0.585714286,0.037037037,0,90510,13124,4,420.5094922,3.114380636,6.89652545,0.581081081,0.121621622,0.22638823,0.416943522,0.706217371,0.143331751,217,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,390.67,6.67,,"1,772,027.00",502.64,105.20,954.00,0.554054054,0.162162162,0.108108108,667,180,
2025-05-09,ios,All,505239,163977,410216,39786,"8,853",0,0,0.680786416,0.40049597,0.322834646,15464250,2052564,473,652.2183818,4.062560491,7.534113431,0.501881509,0.115165835,0.232719564,0.32455333,0.811924653,0.07874689,2229,2025-W19,May-25,8-May-2025,2-May-2025,9-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"5,818.68",403.30,,"329,526,163.00","4,443.16","1,019.56","117,579.00",0.594264796,0.204915889,0.129434324,"8,547","1,007",
2025-05-10,android,organic,370289,124632,231798,91965,"3,916",3412,547,0.572003353,0.248293515,0,9093669,1334538,1026,1235.92013,3.604044409,6.814095215,0.66070577,0.085121602,0.297073367,0.336580347,0.62599213,0.248360065,938,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"3,087.67",405.22,,"457,647,629.02","2,587.32",333.34,"110,003.00",0.525274201,0.189079638,0.118979495,"5,398","1,632",
2025-05-10,ios,paid,6313,2630,4801,389,209,0,0,0,0,0,217001,27736,8,680.0370664,4.393473784,7.823803,,,0.320133059,0.416600665,0.760494218,0.061618882,0,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,0.00,0.00,,"4,293,074.00",,,"2,021.00",0.000000000,0.000000000,0.000000000,264,156,
2025-05-10,ios,WTA,4144,1801,2856,533,656,0,0,0.554054054,0.217391304,0,83886,12760,2,405.1281371,3.079150579,6.574137931,0.44,0.04,0.226592664,0.434604247,0.689189189,0.128619691,27,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,479.26,26.96,,"1,678,851.00",288.64,26.24,939.00,0.360000000,0.240000000,0.140000000,865,124,
2025-05-10,android,WTA,27885,14236,9055,10183,"3,029",1409,647,0.395882819,0.113265306,0,377682,61018,205,647.8579523,2.188201542,6.189681733,0.721124286,0.058410189,0.194656625,0.510525372,0.324726555,0.365178411,3924,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"1,302.06",152.34,,"18,065,519.00","2,184.29",176.92,"5,428.00",0.356609574,0.131313131,0.067193676,"3,289","1,345",
2025-05-10,android,others,4548,2166,1629,1699,470,98,414,0.474686283,0.226190476,4.049689441,68617,10928,71,1353.877089,2.402814424,6.279008053,0.557237465,0.081835383,0.382585752,0.476253298,0.35817942,0.3735708,-80,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,292.41,37.55,,"6,157,433.00",261.90,38.46,"1,740.00",0.393093661,0.175969726,0.102175970,616,166,
2025-05-10,ios,others,1291,571,830,182,70,0,0,0.594525836,0.453038674,2.526595745,23569,3457,1,372.2122386,2.677769171,6.817761065,0.4877817,0.11892479,0.223857475,0.442292796,0.642912471,0.140975988,3,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,32.10,11.78,,"480,526.00",34.14,8.32,289.00,0.544257399,0.220200923,0.149742058,54,26,
2025-05-10,android,All,475928,178927,282293,115742,"17,678",9817,4231,0.470994661,0.174757282,0.1004313,10666770,1588885,1987,1154.869953,3.33849868,6.71336818,0.689461253,0.066246766,0.28022516,0.375953926,0.59314224,0.243192248,184,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"10,160.30","1,275.38",,"549,634,946.99","12,188.30","1,171.11","133,367.00",0.408438959,0.149877696,0.084167223,"21,572","7,298",
2025-05-10,ios,organic,484749,157320,392577,34052,"4,602",0,0,0,0.390833333,0,14056447,1924663,385,616.2352269,3.970432121,7.303328946,,,0.233964382,0.324539091,0.809856235,0.070246664,766,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,0.00,220.43,,"298,719,410.00",,,"113,414.00",0.000000000,0.000000000,0.000000000,"7,670",564,
2025-05-10,ios,All,496480,162319,401052,35153,"5,537",0,0,0.594264796,0.396011396,0.339771102,14380903,1968602,396,614.6710059,3.965118434,7.305134811,0.489108375,0.118793127,0.234978247,0.326939655,0.807790848,0.070804463,796,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"5,261.03",344.53,,"305,171,861.01","2,708.19",657.76,"116,662.00",0.543015102,0.220334412,0.149676375,"8,853",870,
2025-05-10,android,paid,73245,37911,39832,11898,"10,263",4898,2623,0.434317054,0.142280796,0,1126802,182418,685,925.1739504,2.490518124,6.177032968,0.709241731,0.054769754,0.221257424,0.517591644,0.543818691,0.162441122,-4598,2025-W19,May-25,9-May-2025,3-May-2025,10-Apr-2025,2025-W19,2025-W18,2025-W15,May-25,May-25,Apr-25,"5,328.64",591.18,,"67,764,366.00","7,278.95",562.10,"16,206.00",0.372327980,0.131022014,0.068701478,"12,269","4,155",
2025-05-11,ios,WTA,3726,1437,2675,392,384,0,0,0.36,0,0,60795,9650,0,330.9994632,2.589908749,6.3,0.5,0.029411765,0.238593666,0.385668277,0.717928073,0.105206656,1,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,236.16,0.00,,"1,233,304.00",192.00,11.29,889.00,0.176470588,0.117647059,0.088235294,656,127,
2025-05-11,ios,paid,5905,2345,4446,326,195,0,0,0,0,0,160160,22866,9,576.0594412,3.8723116,7.004285839,,,0.327180356,0.397121084,0.752921253,0.055207451,0,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,0.00,0.00,,"3,401,631.00",,,"1,932.00",0.000000000,0.000000000,0.000000000,209,151,
2025-05-11,android,WTA,25134,12579,7866,9015,"2,107",1247,530,0.356609574,0.136131013,0,286793,50635,174,598.3470995,2.014601735,5.663928113,0.740717822,0.056311881,0.204066205,0.500477441,0.312962521,0.358677489,-102,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,"1,080.17",171.93,,"15,038,856.00","1,560.69",118.65,"5,129.00",0.269183168,0.114480198,0.050742574,"3,029","1,263",
2025-05-11,ios,organic,447431,127742,368037,27446,"2,149",0,0,0,0.379785605,0,10346222,1543012,227,512.2948276,3.448603248,6.705211625,,,0.24199262,0.285501005,0.82255588,0.061341302,3427,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,0.00,228.63,,"229,216,587.01",,,"108,275.00",0.000000000,0.000000000,0.000000000,"4,602",602,
2025-05-11,android,organic,335887,108164,210247,79657,"2,568",3627,556,0.525274201,0.249158249,0,6750665,1095586,885,1144.538634,3.261769583,6.161693377,0.668683812,0.096066566,0.307496271,0.322024967,0.625945631,0.237154162,-3035,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,"2,056.97",419.33,,"384,435,648.16","1,717.18",246.70,"103,284.00",0.386913767,0.188350983,0.110438729,"3,916","1,683",
2025-05-11,android,others,4011,1884,1427,1439,322,91,410,0.393093661,0.154589372,4.28125,54259,8940,76,1247.645475,2.228870606,6.069239374,0.560406699,0.091507177,0.390924956,0.469708302,0.355771628,0.358763401,-59,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,184.75,25.82,,"5,004,306.00",180.45,29.47,"1,568.00",0.334928230,0.166267943,0.099282297,470,167,
2025-05-11,android,All,432423,156281,255706,100320,"14,254",11539,5749,0.408438959,0.170307443,0.086489899,7955304,1306540,1727,1061.820086,3.021439655,6.088833101,0.69290973,0.060356835,0.287403769,0.361407696,0.591333023,0.23199506,-9175,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,"7,220.38","1,279.18",,"459,155,427.05","9,876.74",860.33,"124,280.00",0.264709745,0.114722879,0.059955345,"17,678","7,511",
2025-05-11,ios,others,1142,483,758,144,67,0,0,0.544257399,0.456989247,2.25,17164,2602,0,346.117338,2.278458844,6.596464258,0.44015852,0.12655218,0.213660245,0.422942207,0.663747811,0.126094571,2187,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,38.10,10.97,,"395,266.00",29.49,8.48,244.00,0.424570674,0.235667107,0.154029062,70,24,
2025-05-11,android,paid,67432,33668,36186,10215,"9,257",6574,4253,0.37232798,0.131224066,0,863587,151399,592,810.8408026,2.245209989,5.704046922,0.704066265,0.044320138,0.212124807,0.499288172,0.536629493,0.151485941,-5979,2025-W20,May-25,10-May-2025,4-May-2025,11-Apr-2025,2025-W19,2025-W19,2025-W15,May-25,May-25,Apr-25,"3,821.20",577.12,,"54,676,617.00","6,517.54",410.27,"14,304.00",0.216544750,0.084552496,0.040124785,"10,263","4,398",
